comment_id	comment_text	Label	Rationale	model_prediction
451096	If I understand correctly, barley is about the only grain that Monsanto hasn't genetically modified?	Non_Toxic	"['If', 'I', 'understand', 'correctly,', 'barley', 'is', 'about', 'the', 'only', 'grain', 'that', 'Monsanto', ""hasn't"", 'genetically', 'modified?']"	Non_Toxic
381081	Following up to myself - Motivate is effectively deputized to remove them. This is from city spokesman Dylan Rivera: City code “16.70.330 Impounding Bicycles” allows the city to remove bicycles on public property that “impede … vehicular traffic.” In this case, the vehicle is a bicycle.	Non_Toxic	['Following', 'up', 'to', 'myself', '-', 'Motivate', 'is', 'effectively', 'deputized', 'to', 'remove', 'them.', 'This', 'is', 'from', 'city', 'spokesman', 'Dylan', 'Rivera:', 'City', 'code', '“16.70.330', 'Impounding', 'Bicycles”', 'allows', 'the', 'city', 'to', 'remove', 'bicycles', 'on', 'public', 'property', 'that', '“impede', '…', 'vehicular', 'traffic.”', 'In', 'this', 'case,', 'the', 'vehicle', 'is', 'a', 'bicycle.']	Non_Toxic
6223200	Knowing how Quebecers think after having lived there for many years, I would like JT to meddle just for entertainment value alone...	Non_Toxic	['Knowing', 'how', 'Quebecers', 'think', 'after', 'having', 'lived', 'there', 'for', 'many', 'years,', 'I', 'would', 'like', 'JT', 'to', 'meddle', 'just', 'for', 'entertainment', 'value', 'alone...']	Non_Toxic
687963	"Trump will most likely be impeached within 48 hours of moving into the white house - his fraud with 'trump university' alone is ghastly. His ""ventures"" in Canada already claimed bankruptcy before he was oddly chosen by the ""electoral"" college which isn't even a democracy if you ever look up what democracy really is."	Non_Toxic	"['Trump', 'will', 'most', 'likely', 'be', 'impeached', 'within', '48', 'hours', 'of', 'moving', 'into', 'the', 'white', 'house', '-', 'his', 'fraud', 'with', ""'trump"", ""university'"", 'alone', 'is', 'ghastly.', 'His', '""ventures""', 'in', 'Canada', 'already', 'claimed', 'bankruptcy', 'before', 'he', 'was', 'oddly', 'chosen', 'by', 'the', '""electoral""', 'college', 'which', ""isn't"", 'even', 'a', 'democracy', 'if', 'you', 'ever', 'look', 'up', 'what', 'democracy', 'really', 'is.']"	Toxic
5331354	The	Non_Toxic	['The']	Non_Toxic
5304192	What's to discuss?....  Reduces the deficit by $119 Billion and lowers premiums..... It's a win win for contributing members of society.	Non_Toxic	"[""What's"", 'to', 'discuss?....', 'Reduces', 'the', 'deficit', 'by', '$119', 'Billion', 'and', 'lowers', 'premiums.....', ""It's"", 'a', 'win', 'win', 'for', 'contributing', 'members', 'of', 'society.']"	Non_Toxic
5850420	It isn't what we want them to do, it's what they're capable of doing. If they didn't educate themselves via the free education the taxpayers provide, don't expect to be making big bucks.	Non_Toxic	"['It', ""isn't"", 'what', 'we', 'want', 'them', 'to', 'do,', ""it's"", 'what', ""they're"", 'capable', 'of', 'doing.', 'If', 'they', ""didn't"", 'educate', 'themselves', 'via', 'the', 'free', 'education', 'the', 'taxpayers', 'provide,', ""don't"", 'expect', 'to', 'be', 'making', 'big', 'bucks.']"	Non_Toxic
5037100	Really wish Maglev could replace rail, save us big time. Unfortunately you continue to miss the point. Maglev 2000 is not the impartial, professional source to vet your plan. Why would a pro Maglev group not support it? So you agree your plan has not been professional vetted by an outside, professional group.  If your work is so good, post it online with a link for all to see. Must have an itemized review of all our rail areas, cost, show exactly how Maglev is more economical. To include contracts city has already signed, legally binding, money spent, no refund.  Sorry but until you have credible references, twice nothing is still nothing.	Non_Toxic	['Really', 'wish', 'Maglev', 'could', 'replace', 'rail,', 'save', 'us', 'big', 'time.', 'Unfortunately', 'you', 'continue', 'to', 'miss', 'the', 'point.', 'Maglev', '2000', 'is', 'not', 'the', 'impartial,', 'professional', 'source', 'to', 'vet', 'your', 'plan.', 'Why', 'would', 'a', 'pro', 'Maglev', 'group', 'not', 'support', 'it?', 'So', 'you', 'agree', 'your', 'plan', 'has', 'not', 'been', 'professional', 'vetted', 'by', 'an', 'outside,', 'professional', 'group.', 'If', 'your', 'work', 'is', 'so', 'good,', 'post', 'it', 'online', 'with', 'a', 'link', 'for', 'all', 'to', 'see.', 'Must', 'have', 'an', 'itemized', 'review', 'of', 'all', 'our', 'rail', 'areas,', 'cost,', 'show', 'exactly', 'how', 'Maglev', 'is', 'more', 'economical.', 'To', 'include', 'contracts', 'city', 'has', 'already', 'signed,', 'legally', 'binding,', 'money', 'spent,', 'no', 'refund.', 'Sorry', 'but', 'until', 'you', 'have', 'credible', 'references,', 'twice', 'nothing', 'is', 'still', 'nothing.']	Non_Toxic
5828096	Well, aren't you the Mr. Cranky-Pants today?! Better go take a nap!	Non_Toxic	"['Well,', ""aren't"", 'you', 'the', 'Mr.', 'Cranky-Pants', 'today?!', 'Better', 'go', 'take', 'a', 'nap!']"	Toxic
5001403	I've followed Mr Edney's career since December 2005, when I sat in on a couple of days of Omar's brother Abdullah's first extradition hearings. After studying the record I see absolutely zero reason to doubt that he is anything other than the sincere and caring man he presents himself as.   What, in heaven's name, would trigger you to suggest dark motives?	Non_Toxic	"[""I've"", 'followed', 'Mr', ""Edney's"", 'career', 'since', 'December', '2005,', 'when', 'I', 'sat', 'in', 'on', 'a', 'couple', 'of', 'days', 'of', ""Omar's"", 'brother', ""Abdullah's"", 'first', 'extradition', 'hearings.', 'After', 'studying', 'the', 'record', 'I', 'see', 'absolutely', 'zero', 'reason', 'to', 'doubt', 'that', 'he', 'is', 'anything', 'other', 'than', 'the', 'sincere', 'and', 'caring', 'man', 'he', 'presents', 'himself', 'as.', 'What,', 'in', ""heaven's"", 'name,', 'would', 'trigger', 'you', 'to', 'suggest', 'dark', 'motives?']"	Non_Toxic
4988548	I say tax anyone of any nationality who buys a residential property they're not going to occupy.  As long as deep-pocketed people and businesses are allowed to out-bid others of more modest means, the dream of owning a home will be out of reach for a lot of people ... so that profits can be high for a few.	Non_Toxic	"['I', 'say', 'tax', 'anyone', 'of', 'any', 'nationality', 'who', 'buys', 'a', 'residential', 'property', ""they're"", 'not', 'going', 'to', 'occupy.', 'As', 'long', 'as', 'deep-pocketed', 'people', 'and', 'businesses', 'are', 'allowed', 'to', 'out-bid', 'others', 'of', 'more', 'modest', 'means,', 'the', 'dream', 'of', 'owning', 'a', 'home', 'will', 'be', 'out', 'of', 'reach', 'for', 'a', 'lot', 'of', 'people', '...', 'so', 'that', 'profits', 'can', 'be', 'high', 'for', 'a', 'few.']"	Non_Toxic
813676	Get to know your neighbors. Find out who the bnb'ers are, and then make their life a living hell. They'll get the message. If they are in a property with a no-airbnb rule, who are they gonna complain to?	Non_Toxic	"['Get', 'to', 'know', 'your', 'neighbors.', 'Find', 'out', 'who', 'the', ""bnb'ers"", 'are,', 'and', 'then', 'make', 'their', 'life', 'a', 'living', 'hell.', ""They'll"", 'get', 'the', 'message.', 'If', 'they', 'are', 'in', 'a', 'property', 'with', 'a', 'no-airbnb', 'rule,', 'who', 'are', 'they', 'gonna', 'complain', 'to?']"	Toxic
5454991	You have conveniently omitted the fact the CPC, Harper rejected the sale of Norsat over security concerns.  Trudeau overturns this decision without even a review. Follow the money, could donations to the Trudeau Foundation by state sponsored Hytera be linked to this decision?	Non_Toxic	['You', 'have', 'conveniently', 'omitted', 'the', 'fact', 'the', 'CPC,', 'Harper', 'rejected', 'the', 'sale', 'of', 'Norsat', 'over', 'security', 'concerns.', 'Trudeau', 'overturns', 'this', 'decision', 'without', 'even', 'a', 'review.', 'Follow', 'the', 'money,', 'could', 'donations', 'to', 'the', 'Trudeau', 'Foundation', 'by', 'state', 'sponsored', 'Hytera', 'be', 'linked', 'to', 'this', 'decision?']	Toxic
1001549	What difference does that make K, he was accused, therefore he's guilty.	Non_Toxic	"['What', 'difference', 'does', 'that', 'make', 'K,', 'he', 'was', 'accused,', 'therefore', ""he's"", 'guilty.']"	Toxic
5928102	Oh yes she did.....	Non_Toxic	['Oh', 'yes', 'she', 'did.....']	Non_Toxic
351557	Another reason: Jar Jar Binks is the best character of cinema history.	Non_Toxic	['Another', 'reason:', 'Jar', 'Jar', 'Binks', 'is', 'the', 'best', 'character', 'of', 'cinema', 'history.']	Toxic
5078801	No, it isn't.	Non_Toxic	"['No,', 'it', ""isn't.""]"	Non_Toxic
584490	"Curse you autocorrect....that should be ""anonymous"""	Non_Toxic	"['Curse', 'you', 'autocorrect....that', 'should', 'be', '""anonymous""']"	Non_Toxic
5316115	I'm with you on the KJV bible. Some guy told his minions to interpret some Greek and Aramic writing and do a rewrite to his liking?  If it were today, it might be the KDV. Scary stuff right there.	Non_Toxic	"[""I'm"", 'with', 'you', 'on', 'the', 'KJV', 'bible.', 'Some', 'guy', 'told', 'his', 'minions', 'to', 'interpret', 'some', 'Greek', 'and', 'Aramic', 'writing', 'and', 'do', 'a', 'rewrite', 'to', 'his', 'liking?', 'If', 'it', 'were', 'today,', 'it', 'might', 'be', 'the', 'KDV.', 'Scary', 'stuff', 'right', 'there.']"	Non_Toxic
5007702	I have no confidence that O'Leary could even run a business, let alone a country.	Non_Toxic	"['I', 'have', 'no', 'confidence', 'that', ""O'Leary"", 'could', 'even', 'run', 'a', 'business,', 'let', 'alone', 'a', 'country.']"	Toxic
633698	> Wealthsimple says that among major financial institutions, Bank of Montreal has the slowest transfer time – 24 days. However, BMO disputes the figure. Last year and this year I did two sizable transfers between BMOInvestorline and Nesbitt-Burns (both owned by BMO). My experience is the transfer time should be talked about in 'weeks' rather than days. The problem seems to be with BMOInvestorline. In both cases, after waiting a 'reasonable' amount of time (1 - 2 weeks) I called them to complain and the transfer happened fairly quickly after that.  My conclusion is that Investorline simply doesn't allocate very many people to deal with these transactions (note that stock trades, for instance, are completed in 3 days). Hence if you call up to complain, your file gets pulled from the pile and dealt with. I feel sorry to complain about this as, otherwise, they've been a good bank to deal with.  Oh well. If enough people complain, maybe they'll wake up and do something about it.	Non_Toxic	"['>', 'Wealthsimple', 'says', 'that', 'among', 'major', 'financial', 'institutions,', 'Bank', 'of', 'Montreal', 'has', 'the', 'slowest', 'transfer', 'time', '–', '24', 'days.', 'However,', 'BMO', 'disputes', 'the', 'figure.', 'Last', 'year', 'and', 'this', 'year', 'I', 'did', 'two', 'sizable', 'transfers', 'between', 'BMOInvestorline', 'and', 'Nesbitt-Burns', '(both', 'owned', 'by', 'BMO).', 'My', 'experience', 'is', 'the', 'transfer', 'time', 'should', 'be', 'talked', 'about', 'in', ""'weeks'"", 'rather', 'than', 'days.', 'The', 'problem', 'seems', 'to', 'be', 'with', 'BMOInvestorline.', 'In', 'both', 'cases,', 'after', 'waiting', 'a', ""'reasonable'"", 'amount', 'of', 'time', '(1', '-', '2', 'weeks)', 'I', 'called', 'them', 'to', 'complain', 'and', 'the', 'transfer', 'happened', 'fairly', 'quickly', 'after', 'that.', 'My', 'conclusion', 'is', 'that', 'Investorline', 'simply', ""doesn't"", 'allocate', 'very', 'many', 'people', 'to', 'deal', 'with', 'these', 'transactions', '(note', 'that', 'stock', 'trades,', 'for', 'instance,', 'are', 'completed', 'in', '3', 'days).', 'Hence', 'if', 'you', 'call', 'up', 'to', 'complain,', 'your', 'file', 'gets', 'pulled', 'from', 'the', 'pile', 'and', 'dealt', 'with.', 'I', 'feel', 'sorry', 'to', 'complain', 'about', 'this', 'as,', 'otherwise,', ""they've"", 'been', 'a', 'good', 'bank', 'to', 'deal', 'with.', 'Oh', 'well.', 'If', 'enough', 'people', 'complain,', 'maybe', ""they'll"", 'wake', 'up', 'and', 'do', 'something', 'about', 'it.']"	Non_Toxic
597522	"You can't set it down to republican obstructionism when the dems had majorities in both houses of congress for the first two years of his presidency.  Yeah, I caught it---it's a matter of priorities, just like when they dumped Osama's dead body in the ocean in that quickie ""ceremony"" It's still an extra-judicial killing, and it's still illegal, like holding people without a trial---In a nation of laws, you don't get off with excuses."	Non_Toxic	"['You', ""can't"", 'set', 'it', 'down', 'to', 'republican', 'obstructionism', 'when', 'the', 'dems', 'had', 'majorities', 'in', 'both', 'houses', 'of', 'congress', 'for', 'the', 'first', 'two', 'years', 'of', 'his', 'presidency.', 'Yeah,', 'I', 'caught', ""it---it's"", 'a', 'matter', 'of', 'priorities,', 'just', 'like', 'when', 'they', 'dumped', ""Osama's"", 'dead', 'body', 'in', 'the', 'ocean', 'in', 'that', 'quickie', '""ceremony""', ""It's"", 'still', 'an', 'extra-judicial', 'killing,', 'and', ""it's"", 'still', 'illegal,', 'like', 'holding', 'people', 'without', 'a', 'trial---In', 'a', 'nation', 'of', 'laws,', 'you', ""don't"", 'get', 'off', 'with', 'excuses.']"	Non_Toxic
6018973	Germany let in a million migrants . mostly young men from cultures who are much more conservative than modern Europe. They don't know who they are and terrorist groups claimed to have smuggled in many of the operatives.   Surprise, Surprise the Germans are very upset.	Non_Toxic	"['Germany', 'let', 'in', 'a', 'million', 'migrants', '.', 'mostly', 'young', 'men', 'from', 'cultures', 'who', 'are', 'much', 'more', 'conservative', 'than', 'modern', 'Europe.', 'They', ""don't"", 'know', 'who', 'they', 'are', 'and', 'terrorist', 'groups', 'claimed', 'to', 'have', 'smuggled', 'in', 'many', 'of', 'the', 'operatives.', 'Surprise,', 'Surprise', 'the', 'Germans', 'are', 'very', 'upset.']"	Toxic
5713298	"""Let me be more precise: How did an 80 pound kid lying face down under a collapsed roof throw a grenade over an eight foot barrier and then 80 feet away to kill Sgt. Speer?"" Not only are they ""eye-witnesses"" but Omar was a malnourished 12 year old???"	Non_Toxic	"['""Let', 'me', 'be', 'more', 'precise:', 'How', 'did', 'an', '80', 'pound', 'kid', 'lying', 'face', 'down', 'under', 'a', 'collapsed', 'roof', 'throw', 'a', 'grenade', 'over', 'an', 'eight', 'foot', 'barrier', 'and', 'then', '80', 'feet', 'away', 'to', 'kill', 'Sgt.', 'Speer?""', 'Not', 'only', 'are', 'they', '""eye-witnesses""', 'but', 'Omar', 'was', 'a', 'malnourished', '12', 'year', 'old???']"	Toxic
1058991	That would be an interesting statistic to see - the average number of registered voters per household in different cities.	Non_Toxic	['That', 'would', 'be', 'an', 'interesting', 'statistic', 'to', 'see', '-', 'the', 'average', 'number', 'of', 'registered', 'voters', 'per', 'household', 'in', 'different', 'cities.']	Non_Toxic
5212089	"@Bob C56: ""Or most other voters for that matter."" ""Most"" would seem to imply a majority. The BC Liberals may win the election, but they will not secure a majority of votes. Electoral victors - ANY of them - would be wise to never lose sight of this reality. And this economy is burning the future to shine today. The brain drain driven by the cost of living is real - and the province is bleeding essential talent and the future tax base. Those census numbers about there being more people over 65 than under 15 are only going to grow worse for BC in particular. Obviously, this will lead to increased support for an agenda of enriching longstanding home owners. But you have to wonder how long that can persist before the reality of having too few working young people intrudes."	Non_Toxic	"['@Bob', 'C56:', '""Or', 'most', 'other', 'voters', 'for', 'that', 'matter.""', '""Most""', 'would', 'seem', 'to', 'imply', 'a', 'majority.', 'The', 'BC', 'Liberals', 'may', 'win', 'the', 'election,', 'but', 'they', 'will', 'not', 'secure', 'a', 'majority', 'of', 'votes.', 'Electoral', 'victors', '-', 'ANY', 'of', 'them', '-', 'would', 'be', 'wise', 'to', 'never', 'lose', 'sight', 'of', 'this', 'reality.', 'And', 'this', 'economy', 'is', 'burning', 'the', 'future', 'to', 'shine', 'today.', 'The', 'brain', 'drain', 'driven', 'by', 'the', 'cost', 'of', 'living', 'is', 'real', '-', 'and', 'the', 'province', 'is', 'bleeding', 'essential', 'talent', 'and', 'the', 'future', 'tax', 'base.', 'Those', 'census', 'numbers', 'about', 'there', 'being', 'more', 'people', 'over', '65', 'than', 'under', '15', 'are', 'only', 'going', 'to', 'grow', 'worse', 'for', 'BC', 'in', 'particular.', 'Obviously,', 'this', 'will', 'lead', 'to', 'increased', 'support', 'for', 'an', 'agenda', 'of', 'enriching', 'longstanding', 'home', 'owners.', 'But', 'you', 'have', 'to', 'wonder', 'how', 'long', 'that', 'can', 'persist', 'before', 'the', 'reality', 'of', 'having', 'too', 'few', 'working', 'young', 'people', 'intrudes.']"	Non_Toxic
